pIC50,smiles
6.4,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCCCC(=O)O)C(=O)O)cc1
6.605,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCC(=O)O)C(=O)O)cc1
6.455,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCCC(=O)O)C(=O)O)cc1
6.03,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCC(=O)O)C(=O)O)cc1
5.595,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCCCCCCCC(=O)O)C(=O)O)cc1
5.46,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccccc3)O2)c(=O)[nH]c1=O
4.54,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)C(=O)O)cc3)O2)c(=O)[nH]c1=O
4.815,C=C1C(O)C(CO)OC1n1cnc2c(=O)[nH]c(N)nc21
4.7,O=C(O)c1ccc2ccc(C=Cc3ccc(O)c(O)c3)nc2c1O
5.92,O=C(O)c1ccc2ccc(C=Cc3cc(O)c(O)c(O)c3)nc2c1O
5.44,Oc1ccc(C=Cc2ccc3cccc(O)c3n2)cc1O
4.1,O=C(O)c1ccc2ccc(C=Cc3ccc(O)cc3O)nc2c1O
4.21,O=C(O)c1cc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O
4.61,COc1ccc2c(c1)OCC1c3cc(O)c(OCC(C)C)cc3OC21
4.65,COc1ccc2c(c1)OCC1c3cc(O)c(OCC4CCCCC4)cc3OC21
4.47,COc1ccc2c(c1)OCC1c3cc(O)c(OCc4ccc5ccccc5c4)cc3OC21
4.16,COc1ccc2c(c1)OCC1c3cc(OC)c(OCc4ccccc4)cc3OC21
4.42,COc1ccc2c(c1)OCC1c3cc(O)c(OCc4cccc5ccccc45)cc3OC21
4.39,COc1ccc2c(c1)OCC1c3cc(O)c(OCc4ccccc4)cc3OC21
4.45,OCC1=NOC(n2cnc3c(Cl)ncnc32)C1
5.16,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cccc6ccc(S(=O)(=O)O)cc56)c5cccc6ccc(S(=O)(=O)O)cc56)CCC4(C)C3CCC12C
5.105,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC4(C)C3CCC12C
4.33,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCC=C(c5ccc(S(=O)(=O)O)cc5)c5ccc(S(=O)(=O)O)cc5)CCC4(C)C3CCC12C
4.6,CC(C)CCCC(C)C1CCC2C3CCC4CC(C=C(c5cccc6ccc(S(=O)(=O)O)cc56)c5cccc6ccc(S(=O)(=O)O)cc56)CCC4(C)C3CCC12C
4.62,CC12CCC3C(CCC4CC(C=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC43C)C1CCC2O
4.77,CC12CCCC1C1CCC3CC(C=C(c4cccc5cc(S(=O)(=O)O)ccc45)c4cccc5cc(S(=O)(=O)O)ccc45)CCC3(C)C1CC2
5.22,CC(C)CCCC(C)C1CCC2C3CCC4CC(OCCC=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC4(C)C3CCC12C
4.28,O=S(=O)(O)c1ccc2c(C(=CC3CCCCCCCCCCCCCC3)c3cccc4cc(S(=O)(=O)O)ccc34)cccc2c1
4.64,CCCCCCCC1(C)CCc2c(C)c(OCCC=C(c3cccc4cc(S(=O)(=O)O)ccc34)c3cccc4cc(S(=O)(=O)O)ccc34)c(C)c(C)c2O1
4.46,CC12CCC3C(CCC4CC(C=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC43C)C1CCC2=O
4.41,CC(C)CCCC(C)C1CCC2C3CCC4CC(C=C(c5ccc(S(=O)(=O)O)cc5)c5ccc(S(=O)(=O)O)cc5)CCC4(C)C3CCC12C
5.3,CCCCCCCCCCCCCCCCC1(C)CCc2c(C)c(OCCC=C(c3cccc4cc(S(=O)(=O)O)ccc34)c3cccc4cc(S(=O)(=O)O)ccc34)c(C)c(C)c2O1
4.92,C=CCOC1CCC2C3CCC4CC(C=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC4(C)C3CCC12C
4.31,O=S(=O)(O)c1ccc2c(C(=CCCc3ccc4c(c3)CCc3ccccc3-4)c3cccc4cc(S(=O)(=O)O)ccc34)cccc2c1
4.89,CC(C)CCCC(C)C1CCC2C3CCC4CC(C=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC4(C)C3CCC12C
5.22,CC(C)CCCC(C)C1CCC2C3CCC4CC(C=C(c5cccc6cc(S(=O)(=O)O)ccc56)c5cccc6cc(S(=O)(=O)O)ccc56)CCC4(C)C3CCC12C
5.92,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
7.31,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(Br)cc1
7.0,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccccc1
7.4,COC(=O)C(C)NP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])Oc1ccc(Br)cc1
6.76,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(OC)cc1
4.06,Nc1ccc(CSCC2(CSCc3ccc(N)cc3)NC(=O)NC2=O)cc1
4.28,O=C1NC(=O)C(CSCc2ccncc2)(CSCc2ccncc2)N1
5.0,O=C1NC(=O)C(CSCc2ccc([N+](=O)[O-])cc2)(CSCc2ccc([N+](=O)[O-])cc2)N1
4.64,COc1ccc(CSCC2(CSCc3ccc(OC)cc3)NC(=O)NC2=O)cc1
4.6,N#Cc1ccc(CSCC2(CSCc3ccc(C#N)cc3)NC(=O)NC2=O)cc1
6.22,O=C1NC(=O)C(CS)(CS)N1
5.16,O=C1NC(=O)C(CSC(=O)c2ccccc2)(CSC(=O)c2ccccc2)N1
4.68,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)c1ccccc1NC(=O)OCc1ccccn1
4.24,Nc1ncnc2c1ncn2C1OC(CO)C=C1F
4.52,O=c1ccn(C2C=C(F)C(CO)O2)c(=O)[nH]1
4.23,Nc1nc2c(ncn2C2C=C(F)C(CO)O2)c(=O)[nH]1
4.1,Nc1nc(Cl)c2c(ncn2C=C2CC2CO)n1
4.22,Nc1nc(Cl)c2ncn(C=C3CC3CO)c2n1
7.01,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1
4.19,Nc1nc2[nH]cnc2c(=O)[nH]1
4.37,Nc1ccn(C2OC(CO)CC2F)c(=O)n1
4.98,O=c1[nH]c(F)nc2c1ncn2C1SC(CO)C=C1F
4.38,Nc1nc2c(ncn2C2SC(CO)C=C2F)c(=O)[nH]1
4.55,Nc1nc(Cl)c2ncn(C3OC(CO)C=C3F)c2n1
4.71,Nc1nc(F)nc2c1ncn2C1OC(CO)C=C1F
4.1,CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4C(C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1
4.18,CCCCCCCCCC[N+](C)(C)CCCN(N)Cc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)NC2C(=O)NCCCCCCN)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1
4.22,CCCCCCCCCCCCCCCCCCNCc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)NC2C(=O)NC)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1
5.03,CCCCCCCCCCNC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4OC3OC(CO)C(O)C(O)C3OC3CC(C)(N)C(O)C(C)O3)Oc3ccc(cc3)C2OC2CC(C)(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
5.07,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)NCc4ccc(-c5ccc(Cl)cc5)cc4)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
4.52,CCCCCCCCCCNC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4OC3OC(CO)C(O)C(O)C3OC3CC(C)(N)C(O)C(C)O3)Oc3ccc(cc3Cl)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
4.66,CCCCCCCCCCCCCCCCCCNCc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C(O)C(NC1=O)C(=O)NC2C(=O)O)NC(=O)C(N)c1ccc(O)c(c1)Oc1cc(O)cc4c1
4.09,CCCCc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(NC)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(cc(O)c(CN5CCN(Cc6ccc(-c7ccccc7)cc6)CC5)c4O)C(C(=O)O)NC3=O)OC(C(=O)O)C(O)C2O)cc1
4.68,CCCCCCCCCCNC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C2O)NC(=O)C(N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
4.46,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)NCc4ccc(-c5ccccc5)cc4)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
4.62,CCCCCCCCCCNCc1c(O)cc2c(c1O)-c1cc(ccc1O)C1NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4OC3OC(CO)C(O)C(O)C3OC3CC(C)(N)C(O)C(C)O3)Oc3ccc(cc3)C(OC3CC(C)(N)C(O)C(C)O3)C(NC1=O)C(=O)NC2C(=O)O
4.06,CNC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C2O)NC(=O)C(NC(=O)OC23CC5CC(CC(C5)C2)C3)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
4.22,CCCCc1ccc(CNCc2c(O)cc3c(c2O)-c2cc(ccc2O)C2NC(=O)C4NC(=O)C5NC(=O)C(Cc6ccc(c(Cl)c6)Oc6cc4cc(c6O)Oc4ccc(cc4Cl)C(O)C(NC2=O)C(=O)NC3C(=O)O)NC(=O)C(NC(=O)OC(C)(C)C)c2ccc(O)c(c2)Oc2cc(O)cc5c2)cc1
4.08,O=C1NC2C(=O)NC3C(=O)NC4C(=O)NC(C(=O)NC(C(=O)O)c5cc(O)cc(O)c5-c5cc4ccc5O)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)CC1NC(=O)C(NC(=O)C13CC4CC(CC(C4)C1)C3)c1ccc(O)c(c1)Oc1cc(O)cc2c1
5.13,CC(=O)OCCOn1cnc2c(S)nc(N)nc21
4.43,CC(=O)OCCOn1cnc2c(S)nc(F)nc21
4.36,CC(=O)OC(C)n1cnc2c(Cl)nc(F)nc21
4.96,CC(=O)OCCOn1cnc2c(Cl)nc(I)nc21
4.8,CC(=O)OC(C)n1cnc2c(Cl)nc(I)nc21
6.89,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1cccc(O)c1
6.82,COc1ccc(C=C2C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC
7.21,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1ccccc1O
7.23,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1ccc(O)cc1
7.28,COc1ccc(C=C2C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1
7.0,O=C(NNC(=O)c1ccccc1O)c1ccccc1O
4.99,O=C(NN1C(=O)C(Cl)C1c1ccc(O)cc1)c1ccccc1O
7.03,COc1cc(C=C2C(=O)N(C(=O)c3ccccc3O)N=C2C)ccc1O
6.62,COc1cc(C=C2C(=O)N(C(=O)c3ccccc3O)N=C2C)cc(OC)c1OC
5.09,O=C(NN1C(=O)C(Cl)C1c1ccccc1O)c1ccccc1O
7.04,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1ccc([N+](=O)[O-])cc1
7.01,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1cccc([N+](=O)[O-])c1
5.36,COc1cc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)cc(OC)c1OC
6.22,CC1=NN(C(=O)c2ccccc2O)C(=O)C1=Cc1ccco1
4.99,Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccccc1C(F)(F)F
4.98,Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccc(C(F)(F)F)cc1
5.24,Cc1cc2cc(O)c(O)cc2c(C)c1-c1cccc(C(F)(F)F)c1
5.0,Oc1ccc(-c2ccc3cc(O)c(O)cc3c2)cc1O
4.01,Oc1cc2c(cc1O)C1Cc3cc(O)c(O)cc3C(C2)O1
5.06,Cc1cc2cc(O)c(O)cc2c(C)c1-c1ccc(O)c(O)c1
4.28,CC(=O)SCCOP(=O)(OCCS)OCC1C=CC(n2cc(F)c(N)nc2=O)O1
4.28,CC(=O)SCCOP(=O)(OCCSC(C)=O)OCC1C=CC(n2cc(F)c(N)nc2=O)O1
4.89,CC(=O)SCCOP(=O)(OCCSC(C)=O)OCC1CCC(n2cnc3c(N)ncnc32)O1
5.92,Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O
7.1,Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1
4.29,Nc1nc(=O)n(C2C=C(CO)C(O)C2O)cc1F
4.22,C=CCOC1C(O)C(CO)OC1n1ccc(N)nc1=O
4.12,C=CCOC1C(O)C(CO)OC1n1cnc2c(N)ncnc21
5.04,O=C1NC(O)C(F)=CN1C1C=CC(CO)O1
4.94,O=c1[nH]c(=O)n(C2C=CC(CO)O2)cc1F
4.83,CC(=O)Nc1nc(=O)n(C2C=CC(CO)O2)cc1F
4.37,Nc1nc(=O)n(C2C=CC(CO)O2)cc1Br
4.89,O=c1[nH]c(=O)n(C2C=CC(CO)O2)cc1F
4.03,Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=S
5.1,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(C)C(O)C(NCc4ccccc4)C2)C1)C(=O)c1c(OC)cccc1C3=O
4.8,COc1cc(OC)c2c(-c3ccc(O)cc3)cc(=O)oc2c1
4.98,COc1cc(OC)c2c(-c3ccc(O)c(OC)c3)cc(=O)oc2c1
4.21,COc1cc(-c2cc(=O)oc3cc(OC)c(OC)c(OC)c23)cc(OC)c1O
6.28,COc1ccc(-c2cc(=O)oc3cc(OC)c(OC)c(OC)c23)cc1O
7.08,COc1cc(OC)c2c(-c3ccc(OC)c(O)c3)cc(=O)oc2c1
4.27,COc1cc(-c2cc(=O)oc3cc(OC)c(OC)c(OC)c23)ccc1O
4.33,COc1cc2oc(=O)cc(-c3ccc(O)cc3)c2c(OC)c1OC
7.22,Nc1nc2ncc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1
4.84,O=C(C=Cc1ccc(F)cc1)Oc1ccc(C=C2CCCCC2=O)cc1
5.15,Cc1ccc(C=CC(=O)Oc2ccc(C=C3CCCC(CN(C)C)C3=O)cc2)cc1
4.64,Cc1ccc(C(=O)Oc2ccc(C=C3CCCCC3=O)cc2)cc1
4.2,O=C(C=Cc1ccc(Cl)cc1)Oc1ccc(C=C2CCCCC2=O)cc1
4.46,O=C(CCc1ccccc1)Oc1ccc(C=C2CCCCC2=O)cc1
5.45,CN(C)CC1CCCC(=Cc2ccc(OC(=O)C=Cc3ccc(Cl)cc3)cc2)C1=O
4.59,O=C(C=Cc1ccccc1)Oc1ccc(C=C2CCCCC2=O)cc1
5.21,CN(C)CC1CCCC(=Cc2ccc(OC(=O)c3ccc(Cl)cc3)cc2)C1=O
5.35,CN(C)CC1CCCC(=Cc2ccc(OC(=O)C=Cc3ccc(Br)cc3)cc2)C1=O
4.39,O=C1CCCCC1=Cc1ccc(OC(=O)c2ccc(Cl)cc2)cc1
4.44,COc1ccc(C(=O)Oc2ccc(C=C3CCCCC3=O)cc2)cc1
5.06,COc1ccc(C=CC(=O)Oc2ccc(C=C3CCCCC3=O)cc2)cc1
5.22,CN(C)CC1CCCC(=Cc2ccc(OC(=O)C=Cc3ccc(F)cc3)cc2)C1=O
5.24,CN(C)CC1CCCC(=Cc2ccc(OC(=O)C=Cc3ccc(Cl)c(Cl)c3)cc2)C1=O
4.37,CN(C)CC1CCCC(=Cc2ccc(OC(=O)C=Cc3ccccc3)cc2)C1=O
4.53,CN(C)CC1CCCC(=Cc2ccc(OC(=O)c3ccccc3)cc2)C1=O
4.2,O=C(C=Cc1ccc(Cl)c(Cl)c1)Oc1ccc(C=C2CCCCC2=O)cc1
5.3,COc1ccc(C(=O)Oc2ccc(C=C3CCCC(CN(C)C)C3=O)cc2)cc1
4.3,Nc1ccn(C2CSC(CO)O2)c(=O)n1
7.25,Nc1ccn(C2COC(CO)O2)c(=O)n1
5.52,COc1cc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O
5.17,O=C(O)c1ccc2ccc(C=Cc3cc(O)c(O)c(I)c3)nc2c1O
4.27,COc1ccc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc1O
4.3,Nc1ccc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc1
5.05,COc1cc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc(OC)c1O
4.02,O=C(O)c1ccc2ccc(C=Cc3ccc(O)cc3)nc2c1O
4.27,CCC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
5.3,[N-]=[N+]=NCC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
4.89,C=CC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
4.31,C=CC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
4.29,[N-]=[N+]=NCC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
5.1,Nc1nc2c(ncn2CC(CF)OCP(=O)(O)O)c(=O)[nH]1
4.92,CC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
4.3,Nc1nc2c(ncn2CC(CCl)OCP(=O)(O)O)c(=O)[nH]1
5.16,Nc1nc2c(ncn2CC(CF)OCP(=O)(O)O)c(=O)[nH]1
6.7,Nc1nc2c(ncn2CCOCP(=O)(O)O)c(=O)[nH]1
6.0,CC(Cn1cnc2c(=O)[nH]c(N)nc21)OCP(=O)(O)O
4.35,Nc1nc2c(ncn2CC(CCl)OCP(=O)(O)O)c(=O)[nH]1
5.62,COc1cc(Nc2nc(NCCc3cccnc3)nc(-c3ccccc3)n2)ccc1-c1cnco1
7.35,COc1cc(Nc2nncc(-c3ccccc3)n2)ccc1-c1cnco1
5.23,COc1cc(Nc2nc(-c3ccccc3)[nH]c(=O)n2)ccc1-c1cnco1
6.39,COc1cc(NC(=Nc2cccc(CN=C(NC#N)Oc3ccccc3)c2)NC#N)ccc1-c1cnco1
5.11,COc1cc(NC(=O)c2cc3ccccc3n2C)ccc1-c1cnco1
5.06,COc1cc(NC(=O)c2ccc(C)s2)ccc1-c1cnco1
5.06,COc1cc(NC(=O)C=Cc2ccncc2)ccc1-c1cnco1
4.35,C=C1C(O)C(CO)OC1n1cnc2c(N)nc(N)nc21
7.8,Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
4.77,O=C(C1CCCCC1)N(O)c1ccc(Cl)cc1
4.4,O=C(CC1CCCCC1)N(O)c1ccccc1
4.6,O=C(C1CC1)N(O)c1ccc(Cl)cc1
4.8,O=C(CC1CCCCC1)N(O)c1ccc(Cl)cc1
4.44,O=C(CCC1CCCCC1)N(O)c1ccc(Cl)cc1
4.43,O=C(CCC1CCCC1)N(O)c1ccc(Cl)cc1
4.04,O=c1[nH]cnc2c1ncn2C1CC(CO)C=C1F
7.13,COc1cc(C(=O)c2c(N)sc3ccccc23)cc(OC)c1OC
5.67,COc1cc(C(=O)c2c(N)sc3c2CCCC3)cc(OC)c1OC
5.77,COc1ccc(C(=O)c2c(N)sc3ccccc23)cc1OC
6.51,COc1cc(C(=O)c2sc3ccccc3c2N)cc(OC)c1OC
7.62,COc1cc(C(=O)c2sc3cc(C)ccc3c2N)cc(OC)c1OC
8.68,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
6.56,COc1cc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)ccc1O
7.77,COc1cc(-c2c3c4ccc(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)ccc1O
6.28,COc1ccc2oc(=O)c3c(c(-c4ccc(O)c(OC)c4)c4c5cc(OC)c(O)cc5ccn43)c2c1
5.52,COc1cc2c(cc1O)oc(=O)c1c2c(-c2ccc(OC)c(OC)c2)c2c3cc(OC)c(OC)cc3ccn21
5.65,COc1cc(-c2c3c4ccccc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)ccc1O
6.37,O=c1oc2ccccc2c2c(-c3ccc(O)c(O)c3)c3c4cc(O)c(O)cc4ccn3c12
5.71,CC(=O)Oc1ccc(-c2c3c4cc(OC(C)=O)c(OC(C)=O)cc4oc(=O)c3n3ccc4cc(OC(C)=O)c(OC(C)=O)cc4c23)cc1OC(C)=O
4.16,O=C(NC1CCCCC1)C(Cc1ccccc1)NC(=O)n1nnc2ccccc21
4.75,O=C(NC(c1ccccc1)c1ccccc1)C(Cc1ccccc1)NC(=O)n1nnc2ccccc21
4.03,O=C(C(NC(=O)n1nnc2ccccc21)c1ccccc1)N1CCCCC1
4.06,O=C(NC(c1ccccc1)c1ccccc1)C(NC(=O)n1nnc2ccccc21)c1ccccc1
4.77,O=C(NO)NC(Cc1ccccc1)C(=O)NC1CCCCC1
4.92,O=C(NO)NC(Cc1ccccc1)C(=O)NCc1ccccc1
4.64,O=C(NO)NC(Cc1ccccc1)C(=O)NC(c1ccccc1)c1ccccc1
5.32,O=C(NO)NC(C(=O)NCc1ccccc1)c1ccccc1
4.77,O=C(NO)NC(C(=O)NC(c1ccccc1)c1ccccc1)c1ccccc1
7.7,ClCCN(CCCl)CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
8.52,Cc1cccc2c(Nc3cccc(OCCN(CCCl)CCCl)c3)c3cccc(C(=O)NCCN(C)C)c3nc12
6.11,Cc1cccc2c(Nc3ccc(OCCN(CCCl)CCCl)cc3)c3cccc(C(=O)NCCN(C)C)c3nc12
7.43151515152,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
7.85076923077,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
8.055,OCc1cc(Nc2c3ccccc3nc3ccccc23)cc(OCCN(CCCl)CCCl)c1
7.06,ClCCN(CCCl)CCOc1cccc(Nc2c3ccccc3nc3ccccc23)c1
5.78,OCC1OC(n2cnc3c(-c4ccoc4)ncnc32)C(O)C1O
5.79,OCC1OC(n2cnc3c(-c4ccsc4)ncnc32)C(O)C1O
5.54,Cc1csc(-c2ncnc3c2ncn3C2OC(CO)C(O)C2O)c1
5.6,Cc1ccsc1-c1ncnc2c1ncn2C1OC(CO)C(O)C1O
4.82,OCC1OC(n2cnc3c(-c4cc5ccccc5o4)ncnc32)C(O)C1O
5.56,OCC1OC(n2cnc3c(-c4nccs4)ncnc32)C(O)C1O
6.13,OCC1OC(n2cnc3c(-c4cc[nH]n4)ncnc32)C(O)C1O
5.22,Cc1csc(-c2ncnc3c2ncn3C2OC(CO)C(O)C2O)n1
5.99,OCC1OC(n2cnc3c(-c4cc[nH]c4)ncnc32)C(O)C1O
5.9,OCC1OC(n2cnc3c(-c4ccc(O)cc4)ncnc32)C(O)C1O
6.22,OCC1OC(n2cnc3c(-c4ccco4)ncnc32)C(O)C1O
6.30333333333,OCC1OC(n2cnc3c(-c4cccs4)ncnc32)C(O)C1O
5.7,Cn1cccc1-c1ncnc2c1ncn2C1OC(CO)C(O)C1O
6.05,OCC1OC(n2cnc3c(-c4ccccn4)ncnc32)C(O)C1O
7.77,O=C1NC(=O)N(C2CC(O)C(CO)O2)CC1F
4.36,COC(=O)C12CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C1=C(C(C)C)C(=O)C2
4.54,CC(C)C1=C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)O)CC1=O
4.59,COC(=O)C12CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1=C(C(C)C)C(=O)C2
